,Nurse,2023-12-01-mañana,2023-12-01-tarde,2023-12-02-mañana,2023-12-02-tarde,2023-12-03-mañana,2023-12-03-tarde,2023-12-04-mañana,2023-12-04-tarde,2023-12-05-mañana,2023-12-05-tarde,2023-12-06-mañana,2023-12-06-tarde,2023-12-07-mañana,2023-12-07-tarde,2023-12-08-mañana,2023-12-08-tarde,2023-12-09-mañana,2023-12-09-tarde,2023-12-10-mañana,2023-12-10-tarde,2023-12-11-mañana,2023-12-11-tarde,2023-12-12-mañana,2023-12-12-tarde,2023-12-13-mañana,2023-12-13-tarde,2023-12-14-mañana,2023-12-14-tarde,2023-12-15-mañana,2023-12-15-tarde,2023-12-16-mañana,2023-12-16-tarde,2023-12-17-mañana,2023-12-17-tarde,2023-12-18-mañana,2023-12-18-tarde,2023-12-19-mañana,2023-12-19-tarde,2023-12-20-mañana,2023-12-20-tarde,2023-12-21-mañana,2023-12-21-tarde,2023-12-22-mañana,2023-12-22-tarde,2023-12-23-mañana,2023-12-23-tarde,2023-12-24-mañana,2023-12-24-tarde,2023-12-25-mañana,2023-12-25-tarde,2023-12-26-mañana,2023-12-26-tarde,2023-12-27-mañana,2023-12-27-tarde,2023-12-28-mañana,2023-12-28-tarde,2023-12-29-mañana,2023-12-29-tarde,2023-12-30-mañana,2023-12-30-tarde,2023-12-31-mañana,2023-12-31-tarde,objective_1,objective_2
10,person_10,COM,-,DISP,-,-,-,-,-,-,-,-,T2,-,T2,-,-,-,-,-,-,COM,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,DISP,-,23.0,14.5625
11,person_4,-,T1,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,23.0,14.5625
12,person_9,M,-,-,-,M,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,CHX,-,T1,-,-,-,CHX,-,-,-,T2,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,23.0,14.5625
13,person_14,COM,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,M,-,M,-,COM,-,COM,-,COM,-,M,-,DISP,-,-,-,-,T2,-,T1,-,CHX,-,T2,-,T2,-,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,M,-,23.0,14.5625
14,person_5,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,COM,-,-,-,-,-,COM,-,COM,-,-,-,DISP,-,M,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,25.0,12.5625
15,person_8,-,-,-,-,COM,-,-,T1,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,T2,-,T1,-,CHX,-,-,-,T1,-,-,-,-,M,-,M,-,M,-,COM,-,COM,-,M,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,CHX,25.0,12.5625
16,person_6,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,COM,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,M,-,COM,-,-,-,-,-,M,-,DISP,-,-,-,COM,-,M,-,COM,-,-,-,-,-,COM,-,-,-,25.0,12.5625
17,person_1,-,T2,-,-,-,T1,-,-,-,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,25.0,12.5625
18,person_11,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,-,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,-,-,-,T2,-,CHX,-,-,-,CHX,-,-,-,T2,25.0,12.5625
19,person_7,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,-,-,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,M,-,25.0,12.5625
20,person_13,M,-,-,-,DISP,-,COM,-,COM,-,-,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,25.0,12.5625
21,person_3,-,T2,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,-,-,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,-,-,T2,-,T1,-,-,25.0,12.5625
22,person_2,M,-,-,-,M,-,-,CHX,-,-,-,-,-,T2,-,-,-,-,-,T1,-,T1,-,T2,-,T1,-,T2,-,CHX,-,-,-,-,-,T2,-,CHX,-,T1,-,T1,-,T1,-,T1,-,-,-,-,M,-,-,-,-,-,-,-,-,-,COM,-,25.0,12.5625
23,person_12,M,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,-,-,T1,-,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,-,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,M,-,25.0,12.5625
24,person_10,M,-,M,-,-,-,-,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,COM,-,COM,-,M,-,COM,-,M,-,-,-,M,-,-,-,-,T1,-,T2,-,CHX,-,T2,-,-,-,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,-,-,25.0,12.5625
25,person_4,M,-,M,-,-,-,-,T2,-,T2,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,-,-,-,-,T1,-,-,-,T2,-,T1,-,-,-,T1,25.0,12.5625
26,person_9,COM,-,-,-,M,-,-,-,-,CHX,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,-,COM,-,COM,-,M,-,-,-,25.0,12.5625
27,person_14,COM,-,DISP,-,-,-,-,-,M,-,COM,-,-,-,-,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,25.0,12.5625
28,person_5,-,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,M,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,-,-,-,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,26.0,11.5625
29,person_8,-,T1,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,-,-,-,-,-,-,M,-,COM,-,M,-,M,-,COM,-,M,-,M,-,-,-,-,T1,-,T2,-,T1,-,CHX,-,T1,-,-,-,T1,26.0,11.5625
30,person_6,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,M,-,COM,-,-,-,-,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,COM,-,-,-,26.0,11.5625
31,person_1,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,-,COM,-,-,-,-,-,COM,-,-,-,COM,-,26.0,11.5625
32,person_11,COM,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,T1,-,-,-,T1,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,T2,26.0,11.5625
33,person_7,-,CHX,-,T1,-,-,COM,-,M,-,-,-,M,-,DISP,-,COM,-,-,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,-,M,-,-,-,-,-,COM,-,COM,-,-,-,COM,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,T2,26.0,11.5625
34,person_13,M,-,DISP,-,-,-,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,-,-,-,COM,-,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,26.0,11.5625
35,person_3,M,-,-,-,-,-,-,-,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,M,-,COM,-,COM,-,-,-,-,-,-,-,-,T2,-,-,-,-,-,T1,-,-,26.0,11.5625
36,person_2,-,T2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,M,-,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,T1,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,-,-,T2,26.0,11.5625
37,person_12,M,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,-,-,COM,-,-,CHX,-,CHX,-,-,-,T2,-,CHX,-,T1,-,-,-,T1,-,-,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,-,-,T2,26.0,11.5625
38,person_10,M,-,-,-,DISP,-,-,-,-,-,-,CHX,-,T1,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,DISP,-,26.0,11.5625
39,person_4,M,-,M,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,COM,-,-,-,COM,-,M,-,-,-,-,-,M,-,-,-,-,-,-,-,M,-,-,-,-,-,M,-,26.0,11.5625
40,person_9,M,-,-,-,M,-,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,CHX,-,T2,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,-,-,-,-,COM,-,DISP,-,-,-,26.0,11.5625
41,person_14,COM,-,M,-,-,-,-,-,COM,-,-,-,COM,-,-,-,-,-,M,-,-,-,COM,-,M,-,COM,-,M,-,COM,-,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,M,-,-,-,26.0,11.5625
42,person_5,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,-,COM,-,-,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,27.0,11.1875
43,person_8,-,T1,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,DISP,-,-,-,M,-,COM,-,COM,-,M,-,M,-,-,-,M,-,M,-,M,-,M,-,COM,-,M,-,-,-,M,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,27.0,11.1875
44,person_6,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,M,-,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,COM,-,-,-,M,-,COM,-,M,-,M,-,-,-,-,-,-,-,M,-,27.0,11.1875
45,person_1,-,CHX,-,-,-,T1,-,T1,-,-,-,T2,-,T1,-,T1,-,-,-,-,M,-,M,-,-,-,COM,-,COM,-,M,-,-,-,-,CHX,-,-,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T1,-,-,27.0,11.1875
46,person_11,COM,-,COM,-,-,-,-,CHX,-,T1,-,T1,-,T2,-,-,-,T1,-,-,COM,-,M,-,COM,-,-,-,COM,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,-,-,T2,27.0,11.1875
47,person_7,-,CHX,-,-,-,-,M,-,COM,-,-,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,M,-,-,-,M,-,-,-,DISP,-,M,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,-,-,-,T2,-,T2,-,T2,-,T1,-,-,-,T1,27.0,11.1875
48,person_13,COM,-,-,-,DISP,-,COM,-,COM,-,-,-,COM,-,COM,-,M,-,-,-,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,-,COM,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,-,COM,-,M,-,M,-,M,-,-,-,27.0,11.1875
49,person_3,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,-,-,-,-,-,-,-,27.0,11.1875
50,person_2,-,T2,-,-,-,T1,-,CHX,-,-,-,-,-,CHX,-,-,-,-,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,-,T1,-,T2,-,T1,-,T1,-,T2,-,T1,-,-,COM,-,COM,-,-,-,COM,-,COM,-,-,-,DISP,-,27.0,11.1875
51,person_12,M,-,DISP,-,-,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,-,CHX,-,T2,-,-,-,-,27.0,11.1875
52,person_10,M,-,-,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,-,-,-,-,-,-,COM,-,COM,-,M,-,M,-,DISP,-,-,-,DISP,-,M,-,M,-,M,-,M,-,-,-,M,-,27.0,11.1875
53,person_4,M,-,M,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,COM,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,-,-,-,-,M,-,-,-,-,-,COM,-,27.0,11.1875
54,person_9,M,-,-,-,M,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,DISP,-,-,-,27.0,11.1875
55,person_14,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,-,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,COM,-,M,-,COM,-,-,-,27.0,11.1875
56,person_5,M,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,28.0,11.0625
57,person_8,-,-,-,-,M,-,-,T1,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,T2,-,T2,-,CHX,-,T1,-,CHX,-,T1,-,-,M,-,M,-,M,-,COM,-,M,-,COM,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,T1,-,-,28.0,11.0625
58,person_6,-,-,-,-,COM,-,M,-,M,-,COM,-,-,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,T1,-,-,-,-,-,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,COM,-,DISP,-,M,-,COM,-,-,-,-,-,-,-,M,-,28.0,11.0625
59,person_1,-,CHX,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,T2,-,-,-,T2,-,CHX,-,T1,-,-,M,-,COM,-,-,-,COM,-,M,-,COM,-,-,-,28.0,11.0625
60,person_11,-,T1,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,M,-,-,-,-,-,M,-,-,-,COM,-,COM,-,M,-,-,-,M,-,M,-,-,-,28.0,11.0625
61,person_7,-,-,M,-,-,-,COM,-,M,-,-,-,M,-,DISP,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,-,CHX,-,-,-,-,-,CHX,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,28.0,11.0625
62,person_13,-,-,-,-,-,-,COM,-,COM,-,-,-,-,-,DISP,-,-,-,COM,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,M,-,-,-,COM,-,M,-,COM,-,M,-,-,-,28.0,11.0625
63,person_3,M,-,-,-,DISP,-,-,T2,-,CHX,-,-,-,T1,-,-,-,-,-,-,M,-,-,-,-,-,M,-,M,-,M,-,-,-,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,-,-,T2,-,-,-,-,28.0,11.0625
64,person_2,-,T2,-,T1,-,-,-,CHX,-,-,-,-,-,CHX,-,T1,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T2,-,T2,-,-,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T2,-,-,-,T2,-,CHX,-,-,-,-,28.0,11.0625
65,person_12,COM,-,-,-,-,-,-,-,-,-,-,-,COM,-,M,-,-,-,M,-,-,CHX,-,CHX,-,-,-,CHX,-,CHX,-,T1,-,-,COM,-,M,-,M,-,COM,-,-,-,-,-,M,-,-,-,-,-,-,-,-,CHX,-,CHX,-,T1,-,-,28.0,11.0625
66,person_10,M,-,COM,-,-,-,-,-,-,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,-,-,CHX,-,T1,-,CHX,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,DISP,-,-,-,28.0,11.0625
67,person_4,M,-,DISP,-,-,-,-,T2,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,T1,-,-,-,T2,-,-,-,T1,-,-,-,-,COM,-,M,-,COM,-,M,-,-,-,-,-,-,-,-,-,COM,-,-,-,-,-,DISP,-,28.0,11.0625
68,person_9,-,CHX,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T1,-,-,-,T1,-,-,M,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,28.0,11.0625
69,person_14,COM,-,M,-,-,-,-,-,M,-,COM,-,-,-,DISP,-,-,-,DISP,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,-,-,M,-,28.0,11.0625
70,person_5,-,CHX,-,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,-,-,M,-,M,-,COM,-,M,-,M,-,COM,-,M,-,-,-,29.0,10.5625
71,person_8,-,T1,-,T1,-,-,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,T2,-,-,-,-,M,-,COM,-,M,-,COM,-,M,-,M,-,-,-,-,T1,-,T1,-,T1,-,CHX,-,T1,-,T1,-,-,29.0,10.5625
72,person_6,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,-,-,COM,-,COM,-,M,-,COM,-,-,-,-,-,-,-,COM,-,-,T1,-,T2,-,T2,-,-,-,-,-,-,-,-,29.0,10.5625
73,person_1,-,T2,-,-,-,T1,-,T1,-,-,-,-,-,-,-,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,-,-,T2,-,T1,-,-,-,CHX,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,-,T1,29.0,10.5625
74,person_11,COM,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,COM,-,-,-,-,-,-,CHX,-,T2,-,CHX,-,-,-,CHX,-,T1,-,-,COM,-,COM,-,M,-,-,-,M,-,DISP,-,-,-,29.0,10.5625
75,person_7,-,CHX,-,-,-,-,COM,-,M,-,-,-,M,-,DISP,-,COM,-,-,-,COM,-,-,-,M,-,COM,-,M,-,-,-,M,-,M,-,-,-,-,-,COM,-,COM,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,CHX,-,-,-,T2,29.0,10.5625
76,person_13,M,-,-,-,COM,-,-,-,-,CHX,-,-,-,CHX,-,-,-,-,-,-,COM,-,-,-,-,-,M,-,COM,-,COM,-,-,-,COM,-,M,-,M,-,M,-,M,-,-,-,M,-,-,-,-,-,COM,-,M,-,-,-,-,-,COM,-,29.0,10.5625
77,person_3,COM,-,DISP,-,-,-,M,-,-,-,-,-,COM,-,-,-,-,-,M,-,M,-,-,-,-,-,M,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T2,-,CHX,-,T1,-,-,-,-,-,-,-,-,-,CHX,-,-,-,-,-,-,-,T2,29.0,10.5625
78,person_2,M,-,M,-,-,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,T2,-,T2,-,T1,-,T2,-,CHX,-,-,-,T1,-,-,-,CHX,-,T1,-,T1,-,CHX,-,-,-,-,-,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,29.0,10.5625
79,person_12,M,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,-,T1,-,-,-,-,-,CHX,-,T1,-,-,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,M,-,-,-,COM,-,-,-,DISP,-,M,-,-,-,-,-,M,-,-,-,-,-,M,-,29.0,10.5625
80,person_10,COM,-,-,-,M,-,-,-,M,-,M,-,COM,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,DISP,-,M,-,M,-,M,-,COM,-,-,-,M,-,29.0,10.5625
