,Nurse,2023-06-01-mañana,2023-06-01-tarde,2023-06-02-mañana,2023-06-02-tarde,2023-06-03-mañana,2023-06-03-tarde,2023-06-04-mañana,2023-06-04-tarde,2023-06-05-mañana,2023-06-05-tarde,2023-06-06-mañana,2023-06-06-tarde,2023-06-07-mañana,2023-06-07-tarde,2023-06-08-mañana,2023-06-08-tarde,2023-06-09-mañana,2023-06-09-tarde,2023-06-10-mañana,2023-06-10-tarde,2023-06-11-mañana,2023-06-11-tarde,2023-06-12-mañana,2023-06-12-tarde,2023-06-13-mañana,2023-06-13-tarde,2023-06-14-mañana,2023-06-14-tarde,2023-06-15-mañana,2023-06-15-tarde,2023-06-16-mañana,2023-06-16-tarde,2023-06-17-mañana,2023-06-17-tarde,2023-06-18-mañana,2023-06-18-tarde,2023-06-19-mañana,2023-06-19-tarde,2023-06-20-mañana,2023-06-20-tarde,2023-06-21-mañana,2023-06-21-tarde,2023-06-22-mañana,2023-06-22-tarde,2023-06-23-mañana,2023-06-23-tarde,2023-06-24-mañana,2023-06-24-tarde,2023-06-25-mañana,2023-06-25-tarde,2023-06-26-mañana,2023-06-26-tarde,2023-06-27-mañana,2023-06-27-tarde,2023-06-28-mañana,2023-06-28-tarde,2023-06-29-mañana,2023-06-29-tarde,2023-06-30-mañana,2023-06-30-tarde,objective_1,objective_2
0,person_6,M,-,-,-,-,-,M,-,COM,-,-,-,COM,-,M,-,M,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,-,-,DISP,-,-,T1,-,T1,-,T2,-,T1,-,CHX,-,-,-,-,M,-,-,-,M,-,COM,-,COM,-,9.0,10.1875
1,person_4,-,CHX,-,CHX,-,-,-,T1,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,CHX,-,-,-,T1,-,T1,-,CHX,-,-,-,-,-,T2,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,CHX,9.0,10.1875
2,person_8,-,-,M,-,-,-,-,-,M,-,M,-,-,-,COM,-,-,-,-,-,DISP,-,M,-,COM,-,-,-,-,-,M,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,DISP,-,-,T1,-,T2,-,-,-,-,-,T2,9.0,10.1875
3,person_1,-,T1,-,T2,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,-,-,-,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T2,-,T1,-,CHX,-,T1,-,-,-,-,-,-,M,-,-,-,M,-,M,-,9.0,10.1875
4,person_3,COM,-,COM,-,M,-,-,-,-,-,COM,-,M,-,M,-,COM,-,DISP,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,T2,-,-,-,-,DISP,-,COM,-,M,-,M,-,M,-,M,-,-,-,-,-,-,CHX,-,T1,-,T1,-,CHX,9.0,10.1875
5,person_5,-,T2,-,T1,-,-,-,-,M,-,M,-,M,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,T2,-,T1,-,-,-,T2,-,-,-,T2,-,T2,-,T1,9.0,10.1875
6,person_2,-,-,-,-,-,-,DISP,-,-,T2,-,-,-,T2,-,T1,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,-,-,T1,-,-,-,-,-,-,-,-,M,-,-,-,M,-,DISP,-,-,-,M,-,M,-,COM,-,COM,-,M,-,9.0,10.1875
7,person_7,M,-,M,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,T2,-,CHX,-,-,-,-,-,-,-,-,M,-,M,-,COM,-,M,-,-,-,-,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,9.0,10.1875
8,person_6,COM,-,COM,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,COM,-,-,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,-,M,-,-,-,M,-,COM,-,M,-,11.0,9.0625
9,person_4,-,T1,-,CHX,-,-,-,-,-,T1,-,CHX,-,CHX,-,-,-,CHX,-,T1,-,-,-,T1,-,T2,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,T1,11.0,9.0625
10,person_8,-,-,COM,-,M,-,-,-,-,T2,-,T2,-,-,-,T2,-,T1,-,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,-,-,M,-,M,-,COM,-,-,-,COM,-,M,-,-,-,DISP,-,-,T2,-,T2,-,-,-,-,-,T1,11.0,9.0625
11,person_1,M,-,M,-,-,-,-,-,M,-,-,-,M,-,-,-,M,-,-,-,DISP,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,DISP,-,-,-,M,-,M,-,-,-,M,-,-,-,-,-,M,-,-,-,M,-,M,-,11.0,9.0625
12,person_3,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,DISP,-,M,-,M,-,COM,-,M,-,DISP,-,-,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,11.0,9.0625
13,person_5,-,T2,-,T2,-,T1,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,-,-,-,-,-,CHX,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,-,T2,-,T2,-,T2,11.0,9.0625
14,person_2,-,CHX,-,T1,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,T2,-,-,-,T1,-,-,-,T1,-,T2,-,T2,-,T1,-,T1,-,-,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,11.0,9.0625
15,person_7,COM,-,M,-,-,-,DISP,-,-,-,-,T1,-,T2,-,T1,-,-,-,-,-,-,-,-,-,-,M,-,COM,-,COM,-,DISP,-,-,-,M,-,M,-,COM,-,M,-,COM,-,-,-,M,-,COM,-,COM,-,M,-,M,-,COM,-,11.0,9.0625
0,person_6,COM,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,DISP,-,COM,-,M,-,COM,-,M,-,-,-,M,-,COM,-,-,-,M,-,M,-,M,-,12.0,8.1875
1,person_4,-,T1,-,CHX,-,-,-,-,-,CHX,-,T1,-,T2,-,CHX,-,CHX,-,-,-,T1,-,T1,-,T2,-,-,-,T1,-,CHX,-,T1,-,-,-,T1,-,T1,-,CHX,-,-,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,T1,12.0,8.1875
2,person_8,-,-,COM,-,DISP,-,-,-,-,T2,-,T2,-,-,-,T2,-,T2,-,-,-,-,DISP,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,COM,-,-,-,COM,-,M,-,M,-,-,-,-,T2,-,T2,-,-,-,-,-,T1,12.0,8.1875
3,person_1,COM,-,M,-,-,-,-,-,COM,-,-,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,M,-,M,-,M,-,-,-,DISP,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,-,-,M,-,-,-,M,-,M,-,12.0,8.1875
4,person_3,M,-,M,-,M,-,-,-,M,-,M,-,COM,-,COM,-,M,-,-,-,M,-,-,T1,-,CHX,-,CHX,-,CHX,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,M,-,COM,-,-,-,DISP,-,-,T1,-,CHX,-,T1,-,T1,-,CHX,12.0,8.1875
5,person_5,-,T2,-,T1,-,T1,-,-,M,-,COM,-,M,-,-,-,COM,-,DISP,-,-,-,M,-,M,-,-,-,M,-,M,-,-,-,M,-,-,-,-,T2,-,CHX,-,T2,-,-,-,-,-,-,-,-,-,-,-,T2,-,T2,-,T2,12.0,8.1875
6,person_2,-,CHX,-,T2,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,-,-,T1,-,T2,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T1,-,T1,-,CHX,-,-,-,-,M,-,M,-,COM,-,-,-,COM,-,12.0,8.1875
7,person_7,M,-,COM,-,-,-,DISP,-,-,-,M,-,COM,-,M,-,M,-,-,-,DISP,-,-,-,-,-,-,T1,-,T2,-,T2,-,-,-,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,M,-,COM,-,M,-,COM,-,COM,-,12.0,8.1875
